"Fri, 27 Oct 2017 00:04:45",18
"Fri, 27 Oct 2017 00:04:47",18
"Fri, 27 Oct 2017 00:04:53",18
"Fri, 27 Oct 2017 00:04:55",18
"Fri, 27 Oct 2017 00:05:00",18
"Fri, 27 Oct 2017 00:05:03",18
"Fri, 27 Oct 2017 00:05:05",18
"Fri, 27 Oct 2017 00:05:08",18
"Fri, 27 Oct 2017 00:05:10",18
"Fri, 27 Oct 2017 00:09:49",OFF
"Fri, 27 Oct 2017 00:09:51",OFF
"Fri, 27 Oct 2017 00:09:54",OFF
"Fri, 27 Oct 2017 00:09:56",OFF
"Fri, 27 Oct 2017 00:09:59",OFF
"Fri, 27 Oct 2017 00:10:01",OFF
"Fri, 27 Oct 2017 00:10:06",OFF
"Fri, 27 Oct 2017 00:10:12",OFF
"Fri, 27 Oct 2017 00:10:14",OFF
"Fri, 27 Oct 2017 00:10:17",OFF
"Fri, 27 Oct 2017 00:10:22",OFF
"Fri, 27 Oct 2017 00:10:24",OFF
"Fri, 27 Oct 2017 00:10:27",OFF
"Fri, 27 Oct 2017 00:10:29",OFF
"Fri, 27 Oct 2017 00:10:32",OFF
"Fri, 27 Oct 2017 00:10:34",OFF
"Fri, 27 Oct 2017 00:10:37",OFF
"Fri, 27 Oct 2017 00:10:39",OFF
"Fri, 27 Oct 2017 00:10:44",OFF
"Fri, 27 Oct 2017 00:10:47",OFF
"Fri, 27 Oct 2017 00:10:50",OFF
"Fri, 27 Oct 2017 00:10:52",OFF
"Fri, 27 Oct 2017 00:10:55",OFF
"Fri, 27 Oct 2017 00:10:57",OFF
"Fri, 27 Oct 2017 00:11:00",OFF
"Fri, 27 Oct 2017 00:11:02",OFF
"Fri, 27 Oct 2017 00:11:05",OFF
"Fri, 27 Oct 2017 00:11:10",OFF
"Fri, 27 Oct 2017 00:11:12",OFF
"Fri, 27 Oct 2017 00:11:15",OFF
"Fri, 27 Oct 2017 00:11:17",OFF
"Fri, 27 Oct 2017 00:11:20",OFF
"Fri, 27 Oct 2017 00:11:22",OFF
"Fri, 27 Oct 2017 00:11:28",OFF
"Fri, 27 Oct 2017 00:11:30",OFF
"Fri, 27 Oct 2017 00:11:33",OFF
"Fri, 27 Oct 2017 00:11:35",OFF
"Fri, 27 Oct 2017 00:11:38",OFF
"Fri, 27 Oct 2017 00:11:43",OFF
"Fri, 27 Oct 2017 00:11:48",OFF
"Fri, 27 Oct 2017 00:11:50",OFF
"Fri, 27 Oct 2017 00:11:55",OFF
"Fri, 27 Oct 2017 00:12:00",OFF
"Fri, 27 Oct 2017 00:12:05",OFF
"Fri, 27 Oct 2017 00:12:08",OFF
"Fri, 27 Oct 2017 00:12:11",OFF
"Fri, 27 Oct 2017 00:12:13",OFF
"Fri, 27 Oct 2017 00:12:18",OFF
"Fri, 27 Oct 2017 00:12:23",OFF
"Fri, 27 Oct 2017 00:12:26",OFF
"Fri, 27 Oct 2017 00:12:28",OFF
"Fri, 27 Oct 2017 00:12:31",OFF
"Fri, 27 Oct 2017 00:12:33",OFF
"Fri, 27 Oct 2017 00:12:36",OFF
"Fri, 27 Oct 2017 00:12:38",OFF
"Fri, 27 Oct 2017 00:12:41",OFF
"Fri, 27 Oct 2017 00:12:43",OFF
"Fri, 27 Oct 2017 00:12:59",OFF
"Fri, 27 Oct 2017 00:13:01",OFF
"Fri, 27 Oct 2017 00:13:09",OFF
"Fri, 27 Oct 2017 00:13:11",OFF
"Fri, 27 Oct 2017 00:13:14",OFF
"Fri, 27 Oct 2017 00:13:21",OFF
"Fri, 27 Oct 2017 00:13:29",OFF
"Fri, 27 Oct 2017 00:13:31",OFF
"Fri, 27 Oct 2017 00:13:34",OFF
"Fri, 27 Oct 2017 00:13:39",OFF
"Fri, 27 Oct 2017 00:13:42",OFF
"Fri, 27 Oct 2017 00:13:44",OFF
"Fri, 27 Oct 2017 00:13:47",OFF
"Fri, 27 Oct 2017 00:13:49",OFF
"Fri, 27 Oct 2017 00:13:57",OFF
"Fri, 27 Oct 2017 00:13:59",OFF
"Fri, 27 Oct 2017 00:14:02",OFF
"Fri, 27 Oct 2017 00:14:04",OFF
"Fri, 27 Oct 2017 00:14:07",OFF
"Fri, 27 Oct 2017 00:14:09",OFF
"Fri, 27 Oct 2017 00:14:12",OFF
"Fri, 27 Oct 2017 00:14:15",OFF
"Fri, 27 Oct 2017 00:14:17",OFF
"Fri, 27 Oct 2017 00:14:20",OFF
"Fri, 27 Oct 2017 00:14:22",OFF
"Fri, 27 Oct 2017 00:14:25",OFF
"Fri, 27 Oct 2017 00:14:27",OFF
"Fri, 27 Oct 2017 00:14:30",OFF
"Fri, 27 Oct 2017 00:14:37",OFF
"Fri, 27 Oct 2017 00:14:45",OFF
"Fri, 27 Oct 2017 00:14:47",OFF
"Fri, 27 Oct 2017 00:14:50",OFF
"Fri, 27 Oct 2017 00:14:55",OFF
"Fri, 27 Oct 2017 00:14:58",OFF
"Fri, 27 Oct 2017 00:15:00",OFF
"Fri, 27 Oct 2017 00:15:05",OFF
"Fri, 27 Oct 2017 00:15:08",OFF
"Fri, 27 Oct 2017 00:15:10",OFF
"Fri, 27 Oct 2017 00:15:13",OFF
"Fri, 27 Oct 2017 00:15:15",OFF
"Fri, 27 Oct 2017 00:15:18",OFF
"Fri, 27 Oct 2017 00:15:20",OFF
"Fri, 27 Oct 2017 00:15:38",OFF
"Fri, 27 Oct 2017 00:15:56",OFF
"Fri, 27 Oct 2017 00:16:06",OFF
"Fri, 27 Oct 2017 00:16:08",OFF
"Fri, 27 Oct 2017 00:16:11",OFF
"Fri, 27 Oct 2017 00:16:13",OFF
"Fri, 27 Oct 2017 00:16:16",OFF
"Fri, 27 Oct 2017 00:16:19",OFF
"Fri, 27 Oct 2017 00:16:21",OFF
"Fri, 27 Oct 2017 00:16:26",OFF
"Fri, 27 Oct 2017 00:16:29",OFF
"Fri, 27 Oct 2017 00:16:31",OFF
"Fri, 27 Oct 2017 00:16:36",OFF
"Fri, 27 Oct 2017 00:16:44",OFF
"Fri, 27 Oct 2017 00:16:46",OFF
"Fri, 27 Oct 2017 00:16:56",OFF
"Fri, 27 Oct 2017 00:16:59",OFF
"Fri, 27 Oct 2017 00:17:04",OFF
"Fri, 27 Oct 2017 00:17:09",OFF
"Fri, 27 Oct 2017 00:17:17",OFF
"Fri, 27 Oct 2017 00:17:19",OFF
"Fri, 27 Oct 2017 00:17:22",OFF
"Fri, 27 Oct 2017 00:17:27",OFF
"Fri, 27 Oct 2017 00:17:29",OFF
"Fri, 27 Oct 2017 00:17:32",OFF
"Fri, 27 Oct 2017 00:17:34",OFF
"Fri, 27 Oct 2017 00:17:37",OFF
"Fri, 27 Oct 2017 00:17:42",OFF
"Fri, 27 Oct 2017 00:17:47",OFF
"Fri, 27 Oct 2017 00:17:50",OFF
"Fri, 27 Oct 2017 00:19:31",OFF
"Fri, 27 Oct 2017 00:19:34",OFF
"Fri, 27 Oct 2017 00:19:37",OFF
"Fri, 27 Oct 2017 00:19:42",OFF
"Fri, 27 Oct 2017 00:20:03",OFF
"Fri, 27 Oct 2017 00:20:33",OFF
"Fri, 27 Oct 2017 00:23:23",OFF
"Fri, 27 Oct 2017 00:23:54",OFF
"Sat, 28 Oct 2017 18:36:13",OFF
"Sat, 28 Oct 2017 18:36:43",OFF
"Sat, 28 Oct 2017 18:37:22",OFF
"Sat, 28 Oct 2017 18:37:24",OFF
"Sat, 28 Oct 2017 18:37:27",OFF
"Sat, 28 Oct 2017 18:37:29",OFF
"Sat, 28 Oct 2017 18:37:32",OFF
"Sat, 28 Oct 2017 18:37:34",OFF
"Sat, 28 Oct 2017 18:37:37",OFF
"Sat, 28 Oct 2017 18:37:40",OFF
"Sat, 28 Oct 2017 18:37:42",OFF
"Sat, 28 Oct 2017 18:37:45",OFF
"Sat, 28 Oct 2017 18:37:50",OFF
"Sat, 28 Oct 2017 18:37:52",OFF
"Sat, 28 Oct 2017 18:37:57",OFF
"Sat, 28 Oct 2017 18:38:05",OFF
"Sat, 28 Oct 2017 18:45:15",OFF
"Sat, 28 Oct 2017 18:45:17",OFF
"Sat, 28 Oct 2017 18:45:20",OFF
"Sat, 28 Oct 2017 18:45:22",OFF
"Sat, 28 Oct 2017 18:45:25",OFF
"Sat, 28 Oct 2017 18:45:27",OFF
"Sat, 28 Oct 2017 18:45:30",OFF
"Sat, 28 Oct 2017 18:45:32",OFF
"Sat, 28 Oct 2017 18:45:35",OFF
"Sat, 28 Oct 2017 18:45:37",OFF
"Sat, 28 Oct 2017 18:45:40",OFF
"Sat, 28 Oct 2017 18:45:42",OFF
"Sat, 28 Oct 2017 18:45:45",OFF
"Sat, 28 Oct 2017 18:45:47",OFF
"Sat, 28 Oct 2017 18:45:50",OFF
"Sat, 28 Oct 2017 18:45:53",OFF
"Sat, 28 Oct 2017 18:45:58",OFF
"Sat, 28 Oct 2017 18:46:00",OFF
"Sat, 28 Oct 2017 18:46:05",OFF
"Sat, 28 Oct 2017 18:46:08",OFF
"Sat, 28 Oct 2017 18:46:10",OFF
"Sat, 28 Oct 2017 18:46:15",OFF
"Sat, 28 Oct 2017 18:46:18",OFF
"Sat, 28 Oct 2017 18:46:26",OFF
"Sat, 28 Oct 2017 18:46:28",OFF
"Sat, 28 Oct 2017 18:47:13",OFF
"Sat, 28 Oct 2017 18:47:33",OFF
"Sat, 28 Oct 2017 18:47:54",OFF
"Sat, 28 Oct 2017 18:48:14",ON
"Sat, 28 Oct 2017 18:48:35",OFF
"Sat, 28 Oct 2017 18:48:56",OFF
"Sat, 28 Oct 2017 18:49:16",OFF
"Sat, 28 Oct 2017 18:49:37",OFF
"Sat, 28 Oct 2017 18:49:57",OFF
"Sat, 28 Oct 2017 18:50:18",OFF
"Sat, 28 Oct 2017 18:50:38",OFF
"Sat, 28 Oct 2017 18:51:14",OFF
"Sat, 28 Oct 2017 18:51:55",OFF
"Sat, 28 Oct 2017 18:52:18",OFF
"Sat, 28 Oct 2017 18:52:38",OFF
"Sat, 28 Oct 2017 18:53:14",OFF
"Sat, 28 Oct 2017 18:53:37",OFF
"Sat, 28 Oct 2017 18:53:58",OFF
"Sat, 28 Oct 2017 18:54:18",OFF
"Sat, 28 Oct 2017 18:54:39",OFF
"Sat, 28 Oct 2017 18:54:59",OFF
"Sat, 28 Oct 2017 18:55:20",OFF
"Sat, 28 Oct 2017 18:55:43",OFF
"Sat, 28 Oct 2017 18:56:06",OFF
"Sat, 28 Oct 2017 18:56:32",OFF
"Sat, 28 Oct 2017 18:56:52",OFF
"Sat, 28 Oct 2017 18:57:13",OFF
"Sat, 28 Oct 2017 18:57:41",OFF
"Sat, 28 Oct 2017 18:58:02",OFF
"Sat, 28 Oct 2017 18:58:22",OFF
"Sat, 28 Oct 2017 18:58:45",OFF
"Sat, 28 Oct 2017 18:59:16",OFF
"Sat, 28 Oct 2017 18:59:36",OFF
"Sat, 28 Oct 2017 18:59:57",OFF
