"Fri, 27 Oct 2017 00:16:11",24.0
"Fri, 27 Oct 2017 00:16:13",24.0
"Fri, 27 Oct 2017 00:16:16",24.0
"Fri, 27 Oct 2017 00:16:19",24.0
"Fri, 27 Oct 2017 00:16:21",12.0
"Fri, 27 Oct 2017 00:16:26",23.0
"Fri, 27 Oct 2017 00:16:29",11.0
"Fri, 27 Oct 2017 00:16:31",23.0
"Fri, 27 Oct 2017 00:16:36",23.0
"Fri, 27 Oct 2017 00:16:44",11.0
"Fri, 27 Oct 2017 00:16:46",23.0
"Fri, 27 Oct 2017 00:16:56",23.0
"Fri, 27 Oct 2017 00:16:59",23.0
"Fri, 27 Oct 2017 00:17:04",23.0
"Fri, 27 Oct 2017 00:17:09",23.0
"Fri, 27 Oct 2017 00:17:17",23.0
"Fri, 27 Oct 2017 00:17:19",11.0
"Fri, 27 Oct 2017 00:17:22",23.0
"Fri, 27 Oct 2017 00:17:27",23.0
"Fri, 27 Oct 2017 00:17:29",23.0
"Fri, 27 Oct 2017 00:17:32",11.0
"Fri, 27 Oct 2017 00:17:34",11.0
"Fri, 27 Oct 2017 00:17:37",11.0
"Fri, 27 Oct 2017 00:17:42",11.0
"Fri, 27 Oct 2017 00:17:47",11.0
"Fri, 27 Oct 2017 00:17:50",11.0
"Fri, 27 Oct 2017 00:17:55",22.0
"Fri, 27 Oct 2017 00:18:48",23.0
"Fri, 27 Oct 2017 00:19:31",23.0
"Fri, 27 Oct 2017 00:19:34",23.0
"Fri, 27 Oct 2017 00:19:37",23.0
"Fri, 27 Oct 2017 00:19:42",23.0
"Fri, 27 Oct 2017 00:20:03",23.0
"Fri, 27 Oct 2017 00:20:33",23.0
"Fri, 27 Oct 2017 00:23:23",22.0
"Fri, 27 Oct 2017 00:23:54",22.0
"Sat, 28 Oct 2017 18:36:13",11.0
"Sat, 28 Oct 2017 18:36:43",23.0
"Sat, 28 Oct 2017 18:37:22",11.0
"Sat, 28 Oct 2017 18:37:24",23.0
"Sat, 28 Oct 2017 18:37:27",23.0
"Sat, 28 Oct 2017 18:37:29",23.0
"Sat, 28 Oct 2017 18:37:32",23.0
"Sat, 28 Oct 2017 18:37:34",23.0
"Sat, 28 Oct 2017 18:37:37",23.0
"Sat, 28 Oct 2017 18:37:40",11.0
"Sat, 28 Oct 2017 18:37:42",23.0
"Sat, 28 Oct 2017 18:37:45",23.0
"Sat, 28 Oct 2017 18:37:50",23.0
"Sat, 28 Oct 2017 18:37:52",23.0
"Sat, 28 Oct 2017 18:37:57",22.0
"Sat, 28 Oct 2017 18:38:05",11.0
"Sat, 28 Oct 2017 18:45:15",11.0
"Sat, 28 Oct 2017 18:45:17",23.0
"Sat, 28 Oct 2017 18:45:20",22.0
"Sat, 28 Oct 2017 18:45:22",22.0
"Sat, 28 Oct 2017 18:45:25",22.0
"Sat, 28 Oct 2017 18:45:27",25.0
"Sat, 28 Oct 2017 18:45:30",37.0
"Sat, 28 Oct 2017 18:45:32",45.0
"Sat, 28 Oct 2017 18:45:35",55.0
"Sat, 28 Oct 2017 18:45:37",55.0
"Sat, 28 Oct 2017 18:45:40",57.0
"Sat, 28 Oct 2017 18:45:42",60.0
"Sat, 28 Oct 2017 18:45:45",60.0
"Sat, 28 Oct 2017 18:45:47",60.0
"Sat, 28 Oct 2017 18:45:50",60.0
"Sat, 28 Oct 2017 18:45:53",60.0
"Sat, 28 Oct 2017 18:45:58",57.0
"Sat, 28 Oct 2017 18:46:00",57.0
"Sat, 28 Oct 2017 18:46:05",55.0
"Sat, 28 Oct 2017 18:46:08",55.0
"Sat, 28 Oct 2017 18:46:10",52.0
"Sat, 28 Oct 2017 18:46:15",52.0
"Sat, 28 Oct 2017 18:46:18",51.0
"Sat, 28 Oct 2017 18:46:26",50.0
"Sat, 28 Oct 2017 18:46:28",50.0
"Sat, 28 Oct 2017 18:47:13",49.0
"Sat, 28 Oct 2017 18:47:33",45.0
"Sat, 28 Oct 2017 18:47:54",41.0
"Sat, 28 Oct 2017 18:48:14",37.0
"Sat, 28 Oct 2017 18:48:35",18.0
"Sat, 28 Oct 2017 18:48:56",36.0
"Sat, 28 Oct 2017 18:49:16",16.0
"Sat, 28 Oct 2017 18:49:37",16.0
"Sat, 28 Oct 2017 18:49:57",32.0
"Sat, 28 Oct 2017 18:50:18",30.0
"Sat, 28 Oct 2017 18:50:38",28.0
"Sat, 28 Oct 2017 18:51:14",26.0
"Sat, 28 Oct 2017 18:51:55",25.0
"Sat, 28 Oct 2017 18:52:18",24.0
"Sat, 28 Oct 2017 18:52:38",25.0
"Sat, 28 Oct 2017 18:53:14",13.0
"Sat, 28 Oct 2017 18:53:37",26.0
"Sat, 28 Oct 2017 18:53:58",26.0
"Sat, 28 Oct 2017 18:54:18",25.0
"Sat, 28 Oct 2017 18:54:39",25.0
"Sat, 28 Oct 2017 18:54:59",25.0
"Sat, 28 Oct 2017 18:55:20",24.0
"Sat, 28 Oct 2017 18:55:43",24.0
"Sat, 28 Oct 2017 18:56:06",24.0
"Sat, 28 Oct 2017 18:56:32",24.0
"Sat, 28 Oct 2017 18:56:52",24.0
"Sat, 28 Oct 2017 18:57:13",23.0
"Sat, 28 Oct 2017 18:57:41",23.0
"Sat, 28 Oct 2017 18:58:02",23.0
"Sat, 28 Oct 2017 18:58:22",23.0
"Sat, 28 Oct 2017 18:58:45",23.0
"Sat, 28 Oct 2017 18:59:16",23.0
"Sat, 28 Oct 2017 18:59:36",23.0
"Sat, 28 Oct 2017 18:59:57",23.0
